Employee ID,Employee First Name,Employee Last Name,Attrition,Business Travel,CF_age band,CF_attrition label,Department,Education Field,emp no,Employee Number,Gender,Job Role,Marital Status,Over Time,Over18,Training Times Last Year,Age,CF_current Employee,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
EMP0099,David,Johnson,No,Travel_Rarely,Over 55,Current Employees,Sales,Medical,STAFF-131,131,Male,Sales Executive,Single,No,Y,1,58,1,682,10,Master's Degree,1,4,37,3,4,3,13872,24409,0,13,3,3,80,0,38,2,37,10,1,8
EMP0100,Olivia,Martinez,No,Non-Travel,35 - 44,Current Employees,R&D,Medical,STAFF-132,132,Male,Laboratory Technician,Married,No,Y,3,44,1,489,23,Bachelor's Degree,1,2,67,3,2,2,2042,25043,4,12,3,3,80,1,17,4,3,2,1,2
EMP0101,Sara,Jones,Yes,Travel_Rarely,35 - 44,Ex-Employees,HR,Human Resources,STAFF-133,133,Male,Human Resources,Divorced,Yes,Y,3,37,0,807,6,Master's Degree,1,3,63,3,1,1,2073,23648,4,22,4,4,80,0,7,3,3,2,0,2
EMP0102,Olivia,Williams,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-134,134,Male,Research Scientist,Single,No,Y,2,32,1,827,1,High School,1,4,71,3,1,1,2956,15178,1,13,3,4,80,0,1,3,1,0,0,0
EMP0103,Sara,Miller,Yes,Travel_Frequently,Under 25,Ex-Employees,R&D,Life Sciences,STAFF-137,137,Female,Laboratory Technician,Single,Yes,Y,5,20,0,871,6,Bachelor's Degree,1,4,66,2,1,4,2926,19783,1,18,3,2,80,0,1,3,1,0,1,0
EMP0104,Jane,Miller,No,Travel_Rarely,25 - 34,Current Employees,R&D,Other,STAFF-138,138,Female,Research Scientist,Single,No,Y,3,34,1,665,6,Master's Degree,1,1,41,3,2,3,4809,12482,1,14,3,3,80,0,16,3,16,13,2,10
EMP0105,Olivia,Davis,No,Non-Travel,35 - 44,Current Employees,R&D,Life Sciences,STAFF-139,139,Male,Healthcare Representative,Divorced,No,Y,2,37,1,1040,2,Associates Degree,1,3,100,2,2,4,5163,15850,5,14,3,4,80,1,17,4,1,0,0,0
EMP0106,Daniel,Garcia,No,Non-Travel,Over 55,Current Employees,HR,Human Resources,STAFF-140,140,Female,Manager,Married,No,Y,3,59,1,1420,2,Master's Degree,1,3,32,2,5,4,18844,21922,9,21,4,4,80,1,30,3,3,2,2,2
EMP0107,Sara,Garcia,No,Travel_Frequently,45 - 54,Current Employees,R&D,Life Sciences,STAFF-141,141,Female,Research Director,Married,Yes,Y,1,50,1,1115,1,Bachelor's Degree,1,1,73,3,5,2,18172,9755,3,19,3,1,80,0,28,2,8,3,0,7
EMP0108,Jane,Jones,Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Marketing,STAFF-142,142,Male,Sales Executive,Single,Yes,Y,1,25,0,240,5,Bachelor's Degree,1,3,46,2,2,3,5744,26959,1,11,3,4,80,0,6,3,6,4,0,3
EMP0109,Olivia,Garcia,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-143,143,Male,Research Scientist,Married,No,Y,2,25,1,1280,7,High School,1,4,64,2,1,4,2889,26897,1,11,3,3,80,2,2,3,2,2,2,1
EMP0110,Michael,Johnson,No,Travel_Rarely,Under 25,Current Employees,R&D,Medical,STAFF-144,144,Female,Laboratory Technician,Single,No,Y,5,22,1,534,15,Bachelor's Degree,1,2,59,3,1,4,2871,23785,1,15,3,3,80,0,1,3,0,0,0,0
EMP0111,Sara,Garcia,No,Travel_Frequently,45 - 54,Current Employees,R&D,Medical,STAFF-145,145,Female,Healthcare Representative,Single,No,Y,1,51,1,1456,1,Master's Degree,1,1,30,2,3,1,7484,25796,3,20,4,3,80,0,23,2,13,12,12,8
EMP0112,Olivia,Jones,Yes,Travel_Frequently,25 - 34,Ex-Employees,R&D,Life Sciences,STAFF-147,147,Male,Laboratory Technician,Single,Yes,Y,3,34,0,658,7,Bachelor's Degree,1,1,66,1,2,3,6074,22887,1,24,4,4,80,0,9,3,9,7,0,6
EMP0113,Sara,Brown,No,Non-Travel,45 - 54,Current Employees,HR,Human Resources,STAFF-148,148,Female,Manager,Single,Yes,Y,3,54,1,142,26,Bachelor's Degree,1,4,30,4,4,4,17328,13871,2,12,3,3,80,0,23,3,5,3,4,4
EMP0114,Emily,Williams,No,Travel_Rarely,Under 25,Current Employees,R&D,Life Sciences,STAFF-150,150,Male,Laboratory Technician,Married,No,Y,2,24,1,1127,18,High School,1,2,52,3,1,3,2774,13257,0,12,3,3,80,1,6,3,5,3,1,2
EMP0115,Sara,Davis,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-151,151,Female,Research Scientist,Divorced,No,Y,3,34,1,1031,6,Master's Degree,1,3,45,2,2,2,4505,15000,6,15,3,3,80,1,12,3,1,0,0,0
EMP0116,Emily,Rodriguez,No,Travel_Rarely,35 - 44,Current Employees,Sales,Life Sciences,STAFF-152,152,Male,Sales Executive,Single,No,Y,3,37,1,1189,3,Bachelor's Degree,1,3,87,3,3,4,7428,14506,2,12,3,1,80,0,12,3,5,3,1,3
EMP0117,Emily,Smith,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-153,153,Female,Manager,Single,No,Y,6,34,1,1354,5,Bachelor's Degree,1,3,45,2,3,1,11631,5615,2,12,3,4,80,0,14,3,11,10,5,8
EMP0118,Sara,Smith,No,Travel_Frequently,35 - 44,Current Employees,Sales,Technical Degree,STAFF-154,154,Female,Sales Executive,Married,No,Y,6,36,1,1467,11,Associates Degree,1,2,92,3,3,4,9738,22952,0,14,3,3,80,1,10,3,9,7,2,8
EMP0119,Sara,Davis,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-155,155,Female,Laboratory Technician,Divorced,No,Y,2,36,1,922,3,Associates Degree,1,1,39,3,1,4,2835,2561,5,22,4,1,80,1,7,3,1,0,0,0
EMP0120,Alex,Rodriguez,No,Travel_Frequently,35 - 44,Current Employees,Sales,Life Sciences,STAFF-158,158,Male,Manager,Married,Yes,Y,3,43,1,394,26,Associates Degree,1,3,92,3,4,4,16959,19494,1,12,3,4,80,2,25,4,25,12,4,12
EMP0121,David,Williams,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-159,159,Male,Research Scientist,Divorced,No,Y,2,30,1,1312,23,Bachelor's Degree,1,1,96,1,1,3,2613,22310,1,25,4,3,80,3,10,2,10,7,0,9
EMP0122,Alex,Johnson,No,Non-Travel,25 - 34,Current Employees,Sales,Marketing,STAFF-160,160,Male,Sales Executive,Married,No,Y,2,33,1,750,22,Associates Degree,1,3,95,3,2,2,6146,15480,0,13,3,1,80,1,8,4,7,7,0,7
EMP0123,Daniel,Williams,Yes,Travel_Rarely,Over 55,Ex-Employees,R&D,Life Sciences,STAFF-161,161,Female,Research Scientist,Married,Yes,Y,2,56,0,441,14,Master's Degree,1,2,72,3,1,2,4963,4510,9,18,3,1,80,3,7,3,5,4,4,3
EMP0124,Daniel,Smith,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-162,162,Male,Research Director,Single,No,Y,5,51,1,684,6,Bachelor's Degree,1,1,51,3,5,3,19537,6462,7,13,3,3,80,0,23,3,20,18,15,15
EMP0125,Daniel,Jones,Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Life Sciences,STAFF-163,163,Male,Sales Executive,Married,Yes,Y,3,31,0,249,6,Master's Degree,1,2,76,1,2,3,6172,20739,4,18,3,2,80,0,12,2,7,7,7,7
EMP0126,Daniel,Jones,No,Travel_Rarely,25 - 34,Current Employees,R&D,Other,STAFF-164,164,Female,Research Scientist,Married,No,Y,3,26,1,841,6,Bachelor's Degree,1,3,46,2,1,2,2368,23300,1,19,3,3,80,0,5,2,5,4,4,3
EMP0127,David,Smith,Yes,Travel_Rarely,Over 55,Ex-Employees,R&D,Medical,STAFF-165,165,Female,Healthcare Representative,Married,No,Y,3,58,0,147,23,Master's Degree,1,4,94,3,3,4,10312,3465,1,12,3,4,80,1,40,2,40,10,15,6
EMP0128,Olivia,Johnson,Yes,Travel_Rarely,Under 25,Ex-Employees,Sales,Marketing,STAFF-167,167,Male,Sales Representative,Single,Yes,Y,2,19,0,528,22,High School,1,4,50,3,1,3,1675,26820,1,19,3,4,80,0,0,2,0,0,0,0
EMP0129,Daniel,Johnson,No,Travel_Rarely,Under 25,Current Employees,R&D,Technical Degree,STAFF-169,169,Male,Laboratory Technician,Married,No,Y,2,22,1,594,2,High School,1,3,100,3,1,4,2523,19299,0,14,3,3,80,1,3,3,2,1,2,1
EMP0130,Alex,Williams,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-170,170,Female,Manufacturing Director,Married,No,Y,2,49,1,470,20,Master's Degree,1,3,96,3,2,1,6567,5549,1,14,3,3,80,0,16,2,15,11,5,11
EMP0131,Olivia,Smith,No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-171,171,Female,Research Scientist,Single,No,Y,2,43,1,957,28,Bachelor's Degree,1,2,72,4,1,3,4739,16090,4,12,3,4,80,0,18,3,3,2,1,2
EMP0132,Alex,Jones,No,Travel_Frequently,45 - 54,Current Employees,Sales,Marketing,STAFF-174,174,Female,Sales Executive,Single,No,Y,3,50,1,809,12,Bachelor's Degree,1,3,77,3,3,4,9208,6645,4,11,3,4,80,0,16,3,2,2,2,1
EMP0133,Sara,Rodriguez,Yes,Travel_Rarely,25 - 34,Ex-Employees,Sales,Life Sciences,STAFF-175,175,Female,Sales Executive,Married,Yes,Y,2,31,0,542,20,Bachelor's Degree,1,2,71,1,2,3,4559,24788,3,11,3,3,80,1,4,3,2,2,2,2
EMP0134,Olivia,Johnson,No,Travel_Rarely,35 - 44,Current Employees,Sales,Life Sciences,STAFF-176,176,Male,Sales Executive,Divorced,Yes,Y,2,41,1,802,9,High School,1,3,96,3,3,3,8189,21196,3,13,3,3,80,1,12,3,9,7,0,7
EMP0135,Emily,Williams,No,Travel_Rarely,25 - 34,Current Employees,HR,Life Sciences,STAFF-177,177,Female,Human Resources,Married,No,Y,3,26,1,1355,25,High School,1,3,61,3,1,3,2942,8916,1,23,4,4,80,1,8,3,8,7,5,7
EMP0136,Michael,Brown,No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-178,178,Male,Manufacturing Director,Divorced,No,Y,0,36,1,216,6,Associates Degree,1,2,84,3,2,2,4941,2819,6,20,4,4,80,2,7,3,3,2,0,1
EMP0137,Alex,Davis,Yes,Travel_Frequently,45 - 54,Ex-Employees,R&D,Life Sciences,STAFF-179,179,Male,Manufacturing Director,Single,No,Y,2,51,0,1150,8,Master's Degree,1,1,53,1,3,4,10650,25150,2,15,3,4,80,0,18,3,4,2,0,3
EMP0138,Alex,Garcia,No,Travel_Rarely,35 - 44,Current Employees,Sales,Life Sciences,STAFF-182,182,Female,Sales Executive,Married,No,Y,1,39,1,1329,4,Master's Degree,1,4,47,2,2,3,5902,14590,4,14,3,3,80,1,17,4,15,11,5,9
EMP0139,Michael,Davis,No,Travel_Rarely,25 - 34,Current Employees,Sales,Life Sciences,STAFF-183,183,Male,Sales Executive,Married,No,Y,3,25,1,959,28,Bachelor's Degree,1,1,41,2,2,3,8639,24835,2,18,3,4,80,0,6,3,2,2,2,2
EMP0140,John,Brown,No,Travel_Rarely,25 - 34,Current Employees,HR,Human Resources,STAFF-184,184,Male,Human Resources,Married,Yes,Y,2,30,1,1240,9,Bachelor's Degree,1,3,48,3,2,4,6347,13982,0,19,3,4,80,0,12,1,11,9,4,7
EMP0141,Sara,Williams,Yes,Travel_Rarely,25 - 34,Ex-Employees,R&D,Medical,STAFF-190,190,Female,Laboratory Technician,Single,No,Y,2,32,0,1033,9,Bachelor's Degree,1,1,41,3,1,1,4200,10224,7,22,4,1,80,0,10,4,5,4,0,4
EMP0142,Michael,Jones,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-192,192,Male,Research Scientist,Single,No,Y,2,45,1,1316,29,Bachelor's Degree,1,3,83,3,1,4,3452,9752,5,13,3,2,80,0,9,2,6,5,0,3
EMP0143,Daniel,Johnson,No,Travel_Rarely,35 - 44,Current Employees,R&D,Technical Degree,STAFF-193,193,Female,Research Scientist,Single,Yes,Y,2,38,1,364,3,Doctoral Degree,1,4,32,3,2,3,4317,2302,3,20,4,2,80,0,19,3,3,2,2,2
EMP0144,Sophia,Jones,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-194,194,Female,Research Scientist,Single,No,Y,4,30,1,438,18,Bachelor's Degree,1,1,75,3,1,3,2632,23910,1,14,3,3,80,0,5,2,5,4,0,4
EMP0145,Sara,Davis,No,Travel_Frequently,25 - 34,Current Employees,Sales,Medical,STAFF-195,195,Male,Sales Executive,Divorced,No,Y,2,32,1,689,9,Associates Degree,1,4,35,1,2,4,4668,22812,0,17,3,4,80,3,9,4,8,7,0,7
EMP0146,Olivia,Garcia,No,Travel_Rarely,25 - 34,Current Employees,R&D,Technical Degree,STAFF-197,197,Female,Research Scientist,Divorced,No,Y,3,30,1,201,5,Bachelor's Degree,1,4,84,3,1,1,3204,10415,5,14,3,4,80,1,8,3,3,2,2,2
EMP0147,Michael,Garcia,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-198,198,Male,Laboratory Technician,Single,No,Y,3,30,1,1427,2,High School,1,2,35,2,1,4,2720,11162,0,13,3,4,80,0,6,3,5,3,1,2
EMP0148,Olivia,Johnson,No,Travel_Frequently,35 - 44,Current Employees,R&D,Life Sciences,STAFF-199,199,Male,Manager,Divorced,No,Y,2,41,1,857,10,Bachelor's Degree,1,4,91,2,4,1,17181,12888,4,13,3,2,80,1,21,2,7,6,7,7
EMP0149,Emily,Smith,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-200,200,Male,Laboratory Technician,Married,No,Y,2,41,1,933,9,Master's Degree,1,3,94,3,1,1,2238,6961,2,21,4,4,80,1,7,3,5,0,1,4
EMP0150,Jane,Miller,No,Travel_Rarely,Under 25,Current Employees,R&D,Medical,STAFF-201,201,Female,Laboratory Technician,Single,No,Y,3,19,1,1181,3,High School,1,2,79,3,1,2,1483,16102,1,14,3,4,80,0,1,3,1,0,0,0
EMP0151,Sara,Williams,No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-202,202,Female,Research Scientist,Divorced,No,Y,2,40,1,1395,26,Bachelor's Degree,1,2,54,3,2,2,5605,8504,1,11,3,1,80,1,20,3,20,7,2,13
EMP0152,Sara,Martinez,No,Travel_Rarely,35 - 44,Current Employees,Sales,Marketing,STAFF-204,204,Male,Sales Executive,Married,No,Y,3,35,1,662,1,Doctoral Degree,1,3,94,3,3,2,7295,11439,1,13,3,1,80,2,10,3,10,8,0,6
EMP0153,John,Garcia,No,Travel_Rarely,45 - 54,Current Employees,Sales,Marketing,STAFF-205,205,Male,Sales Representative,Married,Yes,Y,3,53,1,1436,6,Associates Degree,1,2,34,3,2,3,2306,16047,2,20,4,4,80,1,13,1,7,7,4,5
EMP0154,Emily,Rodriguez,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-206,206,Male,Laboratory Technician,Divorced,No,Y,2,45,1,194,9,Bachelor's Degree,1,2,60,3,2,2,2348,10901,8,18,3,3,80,1,20,1,17,9,0,15
EMP0155,Jane,Jones,No,Travel_Frequently,25 - 34,Current Employees,Sales,Marketing,STAFF-207,207,Female,Sales Executive,Single,No,Y,2,32,1,967,8,Bachelor's Degree,1,2,43,3,3,4,8998,15589,1,14,3,4,80,0,9,3,9,8,3,7
EMP0156,Alex,Rodriguez,No,Non-Travel,25 - 34,Current Employees,R&D,Technical Degree,STAFF-208,208,Male,Manufacturing Director,Married,No,Y,1,29,1,1496,1,High School,1,4,41,3,2,3,4319,26283,1,13,3,1,80,1,10,3,10,7,0,9
EMP0157,Michael,Miller,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-211,211,Male,Manufacturing Director,Married,No,Y,2,51,1,1169,7,Master's Degree,1,2,34,2,2,3,6132,13983,2,17,3,3,80,0,10,3,1,0,0,0
EMP0158,Sara,Martinez,No,Travel_Rarely,Over 55,Current Employees,R&D,Medical,STAFF-214,214,Female,Research Scientist,Married,Yes,Y,3,58,1,1145,9,Bachelor's Degree,1,2,75,2,1,2,3346,11873,4,20,4,2,80,1,9,2,1,0,0,0
EMP0159,Sara,Brown,No,Travel_Rarely,35 - 44,Current Employees,Sales,Marketing,STAFF-215,215,Male,Sales Executive,Married,No,Y,2,40,1,630,4,Master's Degree,1,3,67,2,3,4,10855,8552,7,11,3,1,80,1,15,2,12,11,2,11
EMP0160,Alex,Smith,No,Travel_Frequently,25 - 34,Current Employees,Sales,Marketing,STAFF-216,216,Female,Sales Representative,Married,No,Y,3,34,1,303,2,Master's Degree,1,3,75,3,1,3,2231,11314,6,18,3,4,80,1,6,3,4,3,1,2
EMP0161,Emily,Brown,No,Travel_Rarely,Under 25,Current Employees,R&D,Medical,STAFF-217,217,Male,Research Scientist,Married,No,Y,6,22,1,1256,19,High School,1,3,80,3,1,4,2323,11992,1,24,4,1,80,2,2,3,2,2,2,2
EMP0162,Daniel,Martinez,No,Non-Travel,25 - 34,Current Employees,R&D,Medical,STAFF-218,218,Male,Research Scientist,Divorced,No,Y,1,27,1,691,9,Bachelor's Degree,1,4,57,3,1,2,2024,5970,6,18,3,4,80,1,6,1,2,2,2,2
EMP0163,Sophia,Brown,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-221,221,Male,Research Scientist,Married,No,Y,2,28,1,440,21,Bachelor's Degree,1,3,42,3,1,4,2713,6672,1,11,3,3,80,1,5,1,5,2,0,2
EMP0164,David,Martinez,No,Travel_Rarely,Over 55,Current Employees,R&D,Life Sciences,STAFF-223,223,Male,Healthcare Representative,Divorced,Yes,Y,2,57,1,334,24,Associates Degree,1,3,83,4,3,4,9439,23402,3,16,3,2,80,1,12,1,5,3,1,4
EMP0165,Sara,Jones,No,Non-Travel,25 - 34,Current Employees,R&D,Medical,STAFF-224,224,Male,Research Scientist,Divorced,Yes,Y,2,27,1,1450,3,Bachelor's Degree,1,3,79,2,1,3,2566,25326,1,15,3,4,80,1,1,2,1,1,0,1
EMP0166,Emily,Jones,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-226,226,Female,Manager,Single,No,Y,5,50,1,1452,11,Bachelor's Degree,1,3,53,3,5,2,19926,17053,3,15,3,2,80,0,21,3,5,4,4,4
EMP0167,Olivia,Miller,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-227,227,Male,Research Scientist,Divorced,No,Y,2,41,1,465,14,Bachelor's Degree,1,1,56,3,1,3,2451,4609,4,12,3,1,80,1,13,3,9,8,1,8
EMP0168,John,Williams,No,Travel_Rarely,25 - 34,Current Employees,Sales,Life Sciences,STAFF-228,228,Female,Sales Executive,Married,No,Y,2,30,1,1339,5,Bachelor's Degree,1,2,41,3,3,4,9419,8053,2,12,3,3,80,1,12,3,10,9,7,4
EMP0169,David,Davis,No,Travel_Rarely,35 - 44,Current Employees,Sales,Life Sciences,STAFF-230,230,Female,Sales Executive,Single,No,Y,2,38,1,702,1,Master's Degree,1,1,59,2,2,4,8686,12930,4,22,4,3,80,0,12,4,8,3,0,7
EMP0170,David,Miller,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-231,231,Male,Research Scientist,Single,No,Y,2,32,1,120,6,Doctoral Degree,1,3,43,3,1,3,3038,12430,3,20,4,1,80,0,8,3,5,4,1,4
EMP0171,Olivia,Jones,No,Travel_Rarely,25 - 34,Current Employees,R&D,Technical Degree,STAFF-233,233,Male,Research Scientist,Married,Yes,Y,3,27,1,1157,17,Bachelor's Degree,1,3,51,3,1,2,3058,13364,0,16,3,4,80,1,6,2,5,2,1,1
EMP0172,John,Smith,Yes,Travel_Frequently,Under 25,Ex-Employees,Sales,Technical Degree,STAFF-235,235,Female,Sales Representative,Single,No,Y,5,19,0,602,1,High School,1,3,100,1,1,1,2325,20989,0,21,4,1,80,0,1,4,0,0,0,0
EMP0173,Jane,Miller,No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-238,238,Male,Laboratory Technician,Single,No,Y,3,36,1,1480,3,Associates Degree,1,4,30,3,1,2,2088,15062,4,12,3,3,80,0,13,2,8,7,7,2
EMP0174,Emily,Garcia,No,Non-Travel,25 - 34,Current Employees,R&D,Medical,STAFF-239,239,Male,Laboratory Technician,Divorced,No,Y,4,30,1,111,9,Bachelor's Degree,1,3,66,3,2,1,3072,11012,1,11,3,3,80,2,12,3,12,9,6,10
EMP0175,John,Davis,No,Travel_Rarely,45 - 54,Current Employees,Sales,Life Sciences,STAFF-240,240,Female,Sales Executive,Divorced,Yes,Y,3,45,1,1268,4,Associates Degree,1,3,30,3,2,1,5006,6319,4,11,3,1,80,1,9,4,5,4,0,3
EMP0176,David,Rodriguez,No,Travel_Rarely,Over 55,Current Employees,R&D,Life Sciences,STAFF-241,241,Female,Research Scientist,Divorced,Yes,Y,3,56,1,713,8,Bachelor's Degree,1,3,67,3,1,1,4257,13939,4,18,3,3,80,1,19,3,2,2,2,2
EMP0177,Jane,Rodriguez,No,Travel_Rarely,25 - 34,Current Employees,R&D,Life Sciences,STAFF-242,242,Male,Research Scientist,Single,No,Y,2,33,1,134,2,Bachelor's Degree,1,3,90,3,1,4,2500,10515,0,14,3,1,80,0,4,4,3,1,0,2
EMP0178,John,Brown,Yes,Travel_Rarely,Under 25,Ex-Employees,R&D,Life Sciences,STAFF-243,243,Male,Laboratory Technician,Single,No,Y,3,19,0,303,2,Bachelor's Degree,1,2,47,2,1,4,1102,9241,1,22,4,3,80,0,1,2,1,0,1,0
EMP0179,David,Garcia,No,Travel_Rarely,45 - 54,Current Employees,Sales,Marketing,STAFF-244,244,Female,Sales Executive,Divorced,No,Y,2,46,1,526,1,Associates Degree,1,2,92,3,3,1,10453,2137,1,25,4,3,80,3,24,3,24,13,15,7
EMP0180,Jane,Williams,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-245,245,Female,Laboratory Technician,Single,No,Y,3,38,1,1380,9,Associates Degree,1,3,75,3,1,4,2288,6319,1,12,3,3,80,0,2,3,2,2,2,1
EMP0181,Daniel,Garcia,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-246,246,Female,Research Scientist,Married,Yes,Y,0,31,1,140,12,High School,1,3,95,3,1,4,3929,6984,8,23,4,3,80,1,7,3,4,2,0,2
EMP0182,Sara,Davis,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-247,247,Female,Research Scientist,Single,No,Y,3,34,1,629,27,Associates Degree,1,4,95,3,1,2,2311,5711,2,15,3,4,80,0,9,3,3,2,1,2
EMP0183,Sara,Williams,Yes,Travel_Rarely,35 - 44,Ex-Employees,Sales,Marketing,STAFF-248,248,Female,Sales Representative,Single,Yes,Y,5,41,0,1356,20,Associates Degree,1,2,70,3,1,2,3140,21728,1,22,4,4,80,0,4,2,4,3,0,2
EMP0184,Daniel,Garcia,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-249,249,Male,Laboratory Technician,Married,No,Y,2,50,1,328,1,Bachelor's Degree,1,3,86,2,1,3,3690,3425,2,15,3,4,80,1,5,2,3,2,0,2
EMP0185,Alex,Brown,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-250,250,Female,Manufacturing Director,Divorced,No,Y,3,53,1,1084,13,Associates Degree,1,4,57,4,2,1,4450,26250,1,11,3,3,80,2,5,3,4,2,1,3
EMP0186,Alex,Smith,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-252,252,Female,Research Scientist,Married,No,Y,5,33,1,931,14,Bachelor's Degree,1,4,72,3,1,2,2756,4673,1,13,3,4,80,1,8,3,8,7,1,6
EMP0187,Daniel,Smith,No,Travel_Rarely,35 - 44,Current Employees,R&D,Medical,STAFF-253,253,Female,Manager,Married,No,Y,2,40,1,989,4,High School,1,4,46,3,5,3,19033,6499,1,14,3,2,80,1,21,3,20,8,9,9
EMP0188,Olivia,Miller,No,Travel_Rarely,Over 55,Current Employees,R&D,Medical,STAFF-254,254,Male,Research Director,Single,No,Y,3,55,1,692,14,Master's Degree,1,3,61,4,5,2,18722,13339,8,11,3,4,80,0,36,3,24,15,2,15
EMP0189,Jane,Jones,No,Travel_Frequently,25 - 34,Current Employees,R&D,Life Sciences,STAFF-256,256,Male,Manufacturing Director,Married,No,Y,2,34,1,1069,2,High School,1,4,45,2,2,3,9547,14074,1,17,3,3,80,0,10,2,10,9,1,9
EMP0190,Sara,Rodriguez,No,Travel_Rarely,45 - 54,Current Employees,R&D,Medical,STAFF-258,258,Female,Healthcare Representative,Single,No,Y,6,51,1,313,3,Bachelor's Degree,1,4,98,3,4,2,13734,7192,3,18,3,3,80,0,21,3,7,7,1,0
EMP0191,Michael,Miller,No,Travel_Rarely,45 - 54,Current Employees,R&D,Life Sciences,STAFF-259,259,Male,Manager,Married,No,Y,5,52,1,699,1,Master's Degree,1,3,65,2,5,3,19999,5678,0,14,3,1,80,1,34,3,33,18,11,9
EMP0192,Sara,Davis,No,Travel_Rarely,25 - 34,Current Employees,R&D,Medical,STAFF-260,260,Female,Research Scientist,Single,No,Y,2,27,1,894,9,Bachelor's Degree,1,4,99,3,1,2,2279,11781,1,16,3,4,80,0,7,2,7,7,0,3
EMP0193,Daniel,Rodriguez,Yes,Travel_Rarely,35 - 44,Ex-Employees,R&D,Life Sciences,STAFF-261,261,Male,Manufacturing Director,Married,Yes,Y,1,35,0,556,23,Associates Degree,1,2,50,2,2,3,5916,15497,3,13,3,1,80,0,8,3,1,0,0,1
EMP0194,John,Davis,No,Non-Travel,35 - 44,Current Employees,R&D,Medical,STAFF-262,262,Male,Research Scientist,Divorced,No,Y,3,43,1,1344,7,Bachelor's Degree,1,4,37,4,1,4,2089,5228,4,14,3,4,80,3,7,4,5,4,2,2
EMP0195,Michael,Smith,No,Non-Travel,45 - 54,Current Employees,R&D,Medical,STAFF-264,264,Male,Manager,Married,No,Y,1,45,1,1195,2,Associates Degree,1,1,65,2,4,4,16792,20462,9,23,4,4,80,1,22,3,20,8,11,8
EMP0196,Jane,Johnson,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-267,267,Male,Research Scientist,Married,Yes,Y,3,37,1,290,21,Bachelor's Degree,1,2,65,4,1,1,3564,22977,1,12,3,1,80,1,8,2,8,7,1,7
EMP0197,Michael,Smith,No,Travel_Frequently,35 - 44,Current Employees,R&D,Medical,STAFF-269,269,Female,Laboratory Technician,Single,No,Y,5,35,1,138,2,Bachelor's Degree,1,2,37,3,2,2,4425,15986,5,11,3,4,80,0,10,3,6,2,1,2
EMP0198,Sara,Rodriguez,No,Non-Travel,35 - 44,Current Employees,R&D,Medical,STAFF-270,270,Female,Manufacturing Director,Divorced,No,Y,5,42,1,926,21,Associates Degree,1,3,36,3,2,3,5265,16439,2,16,3,2,80,1,11,3,5,3,0,2
EMP0199,Sophia,Williams,No,Travel_Rarely,35 - 44,Current Employees,R&D,Life Sciences,STAFF-271,271,Male,Manufacturing Director,Married,No,Y,3,38,1,1261,2,Master's Degree,1,4,88,3,2,3,6553,7259,9,14,3,2,80,0,14,3,1,0,0,0
